,f1_micro_mean_test,f1_micro_mean_train,f1_micro_std_train,max_feature,min_samples_leaf,min_samples_split,n_estimators,time
137,0.5269230769230769,0.6346003640997956,0.0038459086987428924,10.0,6.0,10.0,600.0,-126.52994699999908
138,0.5253846153846153,0.6396044414773691,0.004901721153352285,10.0,6.0,10.0,800.0,-146.6958569999988
139,0.5284615384615384,0.636718601855554,0.004774165952180454,10.0,6.0,10.0,900.0,-178.44665499999974
140,0.4969230769230769,0.6074588509049642,0.006321035474990965,13.0,6.0,10.0,100.0,-25.06228800000099
141,0.5169230769230769,0.6290201403383207,0.0034637428394918087,13.0,6.0,10.0,600.0,-167.10164999999688
142,0.5176923076923077,0.6334509579596347,0.007764631106884534,13.0,6.0,10.0,800.0,-192.1930969999994
143,0.5269230769230769,0.6230593312008196,0.008611761417806032,13.0,6.0,10.0,900.0,-263.72987900000226
144,0.5453846153846154,0.6446032970211991,0.00635005368841269,2.0,2.0,12.0,100.0,-6.3458429999991495
145,0.5592307692307692,0.6503738676510592,0.006216858066553895,2.0,2.0,12.0,600.0,-38.86963300000207
146,0.55,0.6524894393477919,0.007053742644414779,2.0,2.0,12.0,800.0,-55.24836300000243
147,0.5523076923076923,0.648832888740099,0.005144873870498771,2.0,2.0,12.0,900.0,-63.017314999997325
148,0.5315384615384615,0.636136680292806,0.002944348303886692,6.0,2.0,12.0,100.0,-18.221042000001034
149,0.5307692307692308,0.6424891744089777,0.0026434168070180895,6.0,2.0,12.0,600.0,-102.27719400000205
150,0.536923076923077,0.6432584440045982,0.0025594190244882468,6.0,2.0,12.0,800.0,-143.19932999999946
151,0.5376923076923077,0.6403740457730404,0.003892959954818091,6.0,2.0,12.0,900.0,-134.99603299999944
152,0.52,0.6307493630215613,0.004439876987992569,10.0,2.0,12.0,100.0,-24.63527299999987
153,0.5276923076923077,0.6365288102558354,0.007082584425946962,10.0,2.0,12.0,600.0,-135.70145000000048
154,0.5276923076923077,0.6390224077067495,0.005030323289359748,10.0,2.0,12.0,800.0,-197.95935699999973
155,0.5246153846153846,0.6347939284487464,0.006109352155462734,10.0,2.0,12.0,900.0,-217.9980809999979
156,0.5084615384615384,0.6138165649313162,0.0019404793046081702,13.0,2.0,12.0,100.0,-28.016045999997004
157,0.5230769230769231,0.6234443606497434,0.006634006953894161,13.0,2.0,12.0,600.0,-173.29040099999838
158,0.5138461538461538,0.632490012313243,0.008258041811515512,13.0,2.0,12.0,800.0,-262.93986799999766
159,0.5192307692307693,0.6288273537502159,0.0026665384050165476,13.0,2.0,12.0,900.0,-290.96350900000107
160,0.546923076923077,0.6490279002499979,0.0028848598486487555,2.0,4.0,12.0,100.0,-6.26024999999936
161,0.563076923076923,0.6503786425768806,0.006708397951636509,2.0,4.0,12.0,600.0,-34.086661000001186
162,0.5538461538461539,0.6480645091131964,0.003942713799916442,2.0,4.0,12.0,800.0,-56.07320200000322
163,0.5561538461538461,0.6465236443336712,0.0029683794146278405,2.0,4.0,12.0,900.0,-65.89442899999995
164,0.5361538461538462,0.6336362009728385,0.002661403050570125,6.0,4.0,12.0,100.0,-15.081099999999424
165,0.53,0.6413358794645861,0.004454893442147226,6.0,4.0,12.0,600.0,-100.17210999999952
166,0.54,0.6415250074348936,0.0013170123856500186,6.0,4.0,12.0,800.0,-98.52708699999857
167,0.5423076923076923,0.6438322551823975,0.0025622286834491603,6.0,4.0,12.0,900.0,-132.18214700000317
168,0.5107692307692308,0.6305564642255851,0.00584943617077686,10.0,4.0,12.0,100.0,-20.439375999998447
169,0.5315384615384615,0.6365277035656288,0.005730264607769834,10.0,4.0,12.0,600.0,-119.96226199999728
170,0.5330769230769231,0.6372944193100949,0.0038751156379941963,10.0,4.0,12.0,800.0,-165.77432100000078
171,0.5223076923076924,0.6359477786618047,0.00384009185649186,10.0,4.0,12.0,900.0,-221.0921550000021
172,0.5038461538461538,0.6134354223630596,0.006093227438738348,13.0,4.0,12.0,100.0,-21.4705040000008
173,0.52,0.6295942862161709,0.0039012420397425652,13.0,4.0,12.0,600.0,-170.2852520000015
174,0.5092307692307693,0.6295981750204015,0.0038122987012650807,13.0,4.0,12.0,800.0,-197.0011970000014
175,0.5192307692307693,0.632678029746217,0.005140834259905937,13.0,4.0,12.0,900.0,-286.81199899999774
176,0.5407692307692308,0.6382491467168444,0.0031785813351114535,2.0,6.0,12.0,100.0,-7.266349000001355
177,0.553076923076923,0.6509462451328554,0.005311810305152152,2.0,6.0,12.0,600.0,-34.36754799999835
178,0.5515384615384615,0.6492157997044098,0.008019603424331691,2.0,6.0,12.0,800.0,-53.047474999999395
179,0.56,0.6503747595433403,0.0023574445347268303,2.0,6.0,12.0,900.0,-63.273699999997916
180,0.5392307692307692,0.6346005885155385,0.0031241446870985184,6.0,6.0,12.0,100.0,-14.790117000000464
181,0.5415384615384615,0.6446026372389149,0.0005950680147984732,6.0,6.0,12.0,600.0,-72.44839299999876
182,0.5246153846153846,0.6411413129390462,0.003780887680516925,6.0,6.0,12.0,800.0,-110.46059900000182
183,0.5384615384615384,0.6417154607404599,0.003283075108939837,6.0,6.0,12.0,900.0,-123.32436299999972
184,0.5184615384615384,0.6259438474109394,0.0057868347646100595,10.0,6.0,12.0,100.0,-16.713583000000654
185,0.5238461538461539,0.6363284685514485,0.004491427181892722,10.0,6.0,12.0,600.0,-134.6140009999981
186,0.5230769230769231,0.6363336903851922,0.0045090746256103995,10.0,6.0,12.0,800.0,-161.26028600000063
187,0.5253846153846153,0.6347980397451565,0.007591484238675437,10.0,6.0,12.0,900.0,-185.55227599999853
188,0.4969230769230769,0.601693500185284,0.0015786844921860425,13.0,6.0,12.0,100.0,-21.708941000000777
189,0.5153846153846153,0.6276670608817726,0.004909534130547792,13.0,6.0,12.0,600.0,-145.0358269999997
190,0.5276923076923077,0.6278682906313134,0.005884495645658837,13.0,6.0,12.0,800.0,-223.7704900000026
191,0.5176923076923077,0.6340227744020734,0.0033884780481364543,13.0,6.0,12.0,900.0,-185.033201000002
